crash_dim_id,crash_id,crash_type
30722,20005040,Multiple
30723,20005105,Multiple
30724,20004078,Multiple
30725,20001133,Multiple
30726,20001178,Single
30727,20002250,Multiple
30728,20006038,Single
30729,20003002,Multiple
30730,20002319,Multiple
30731,20005136,Multiple
30732,20001124,Multiple
30733,20002011,Multiple
30734,20002232,Single
30735,20001183,Multiple
30736,20005115,Single
30737,20001042,Multiple
30738,20005095,Multiple
30739,20003101,Single
30740,20002349,Multiple
30741,20001530,Single
30742,20004047,Multiple
30743,20005072,Multiple
30744,20002089,Multiple
30745,20001004,Single
30746,20002216,Single
30747,20003255,Multiple
30748,20001239,Single
30749,20003020,Multiple
30750,20005057,Single
30751,20005092,Single
30752,20002259,Multiple
30753,20003273,Single
30754,20007023,Single
30755,20005056,Multiple
30756,20002157,Single
30757,20001361,Single
30758,20002198,Single
30759,20004148,Single
30760,20004041,Multiple
30761,20002173,Multiple
30762,20001543,Multiple
30763,20001040,Single
30764,20001265,Single
30765,20001268,Single
30766,20003227,Single
30767,20001226,Multiple
30768,20002060,Multiple
30769,20003141,Single
30770,20001377,Multiple
30771,20001371,Single
30772,20003235,Single
30773,20001066,Single
30774,20005090,Single
30775,20002141,Multiple
30776,20001532,Multiple
30777,20002353,Multiple
30778,20002187,Single
30779,20001173,Multiple
30780,20003216,Single
30781,20001240,Multiple
30782,20001263,Multiple
30783,20001372,Single
30784,20005179,Single
30785,20002110,Single
30786,20001219,Multiple
30787,20001515,Single
30788,20001018,Single
30789,20004092,Multiple
30790,20004011,Multiple
30791,20008006,Multiple
30792,20001217,Single
30793,20004120,Single
30794,20002317,Single
30795,20003269,Multiple
30796,20001032,Multiple
30797,20006033,Single
30798,20003049,Single
30799,20001117,Single
30800,20005045,Single
30801,20002278,Multiple
30802,20001302,Single
30803,20005066,Single
30804,20002047,Multiple
30805,20002264,Multiple
30806,20001329,Single
30807,20003040,Single
30808,20002070,Multiple
30809,20004022,Single
30810,20001232,Single
30811,20001076,Single
30812,20002288,Single
30813,20002263,Multiple
30814,20002285,Single
30815,20002095,Multiple
30816,20003024,Multiple
30817,20003164,Single
30818,20001005,Multiple
30819,20002352,Single
30820,20004006,Single
30821,20005125,Single
30822,20005029,Single
30823,20003047,Multiple
30824,20002348,Multiple
30825,20004023,Single
30826,20005008,Single
30827,20001244,Single
30828,20002081,Single
30829,20005022,Single
30830,20003043,Single
30831,20002226,Multiple
30832,20002158,Single
30833,20002120,Multiple
30834,20003187,Multiple
30835,20004008,Multiple
30836,20007026,Single
30837,20001337,Single
30838,20002180,Multiple
30839,20005011,Single
30840,20003202,Multiple
30841,20003197,Single
30842,20002040,Single
30843,20003009,Single
30844,20001338,Single
30845,20002241,Single
30846,20004087,Single
30847,20001067,Single
30848,20003054,Single
30849,20007038,Single
30850,20003016,Single
30851,20001436,Multiple
30852,20002342,Multiple
30853,20006016,Single
30854,20002343,Multiple
30855,20007029,Single
30856,20004121,Single
30857,20001425,Multiple
30858,20002087,Multiple
30859,20001483,Single
30860,20002202,Multiple
30861,20001172,Multiple
30862,20004084,Multiple
30863,20001029,Multiple
30864,20001386,Single
30865,20003230,Multiple
30866,20004035,Single
30867,20006006,Single
30868,20001253,Single
30869,20003221,Single
30870,20004042,Multiple
30871,20002176,Multiple
30872,20005080,Multiple
30873,20001538,Single
30874,20001131,Single
30875,20001146,Single
30876,20005132,Single
30877,20001310,Multiple
30878,20001186,Multiple
30879,20003015,Single
30880,20007016,Single
30881,20004074,Single
30882,20001355,Multiple
30883,20001249,Single
30884,20005145,Multiple
30885,20004107,Multiple
30886,20003069,Multiple
30887,20002328,Multiple
30888,20003082,Multiple
30889,20002251,Multiple
30890,20003035,Multiple
30891,20004010,Single
30892,20001495,Multiple
30893,20001140,Single
30894,20001102,Single
30895,20006034,Multiple
30896,20005151,Multiple
30897,20006014,Multiple
30898,20001033,Multiple
30899,20002161,Multiple
30900,20002010,Single
30901,20001475,Multiple
30902,20001122,Single
30903,20001267,Multiple
30904,20003156,Single
30905,20003088,Single
30906,20002018,Single
30907,20002312,Multiple
30908,20001473,Single
30909,20003070,Single
30910,20001245,Single
30911,20002006,Single
30912,20003140,Multiple
30913,20004117,Multiple
30914,20005170,Multiple
30915,20001051,Single
30916,20007011,Single
30917,20001328,Single
30918,20003056,Single
30919,20001378,Multiple
30920,20004016,Multiple
30921,20003066,Single
30922,20001095,Single
30923,20002235,Single
30924,20004030,Single
30925,20001422,Single
30926,20002327,Single
30927,20001527,Single
30928,20003264,Multiple
30929,20003086,Multiple
30930,20003231,Single
30931,20004102,Single
30932,20002305,Single
30933,20001044,Multiple
30934,20003207,Single
30935,20001434,Single
30936,20002053,Multiple
30937,20002093,Multiple
30938,20005164,Single
30939,20003133,Single
30940,20002171,Single
30941,20003083,Single
30942,20001316,Multiple
30943,20004146,Multiple
30944,20001068,Single
30945,20001147,Single
30946,20005063,Multiple
30947,20002059,Single
30948,20001478,Single
30949,20001193,Single
30950,20001104,Single
30951,20001343,Single
30952,20001453,Single
30953,20002097,Single
30954,20001500,Single
30955,20005059,Single
30956,20001235,Single
30957,20005064,Single
30958,20003191,Multiple
30959,20001454,Multiple
30960,20001126,Multiple
30961,20003220,Single
30962,20003001,Multiple
30963,20001256,Multiple
30964,20002052,Multiple
30965,20003023,Single
30966,20004076,Multiple
30967,20004049,Single
30968,20006026,Single
30969,20001150,Multiple
30970,20001314,Single
30971,20003147,Single
30972,20001163,Single
30973,20001393,Single
30974,20002043,Single
30975,20001333,Single
30976,20006030,Single
30977,20004043,Single
30978,20002008,Single
30979,20001290,Multiple
30980,20002083,Single
30981,20001490,Single
30982,20004111,Multiple
30983,20002162,Multiple
30984,20001342,Multiple
30985,20005110,Multiple
30986,20004098,Single
30987,20001504,Multiple
30988,20002322,Multiple
30989,20005091,Multiple
30990,20004040,Single
30991,20001353,Single
30992,20001248,Multiple
30993,20001097,Single
30994,20002025,Multiple
30995,20002318,Multiple
30996,20003213,Single
30997,20002033,Single
30998,20004142,Single
30999,20001170,Multiple
31000,20002290,Multiple
31001,20001030,Multiple
31002,20003109,Multiple
31003,20001081,Multiple
31004,20001216,Multiple
31005,20003222,Single
31006,20005024,Multiple
31007,20002137,Multiple
31008,20001137,Single
31009,20006037,Multiple
31010,20001275,Multiple
31011,20005101,Multiple
31012,20001466,Single
31013,20002291,Single
31014,20005060,Multiple
31015,20002165,Single
31016,20002078,Multiple
31017,20007001,Single
31018,20002065,Single
31019,20001456,Multiple
31020,20003038,Single
31021,20001533,Multiple
31022,20001402,Multiple
31023,20002303,Multiple
31024,20001176,Multiple
31025,20002233,Multiple
31026,20001401,Single
31027,20004127,Single
31028,20001010,Multiple
31029,20003042,Multiple
31030,20002045,Single
31031,20005176,Single
31032,20003204,Single
31033,20001279,Single
31034,20002177,Single
31035,20007007,Single
31036,20003225,Single
31037,20004115,Multiple
31038,20002028,Single
31039,20002358,Single
31040,20004081,Single
31041,20003136,Multiple
31042,20002336,Single
31043,20005143,Single
31044,20002316,Multiple
31045,20002296,Multiple
31046,20001481,Single
31047,20001426,Single
31048,20003036,Single
31049,20001189,Multiple
31050,20001462,Single
31051,20001298,Multiple
31052,20001209,Single
31053,20003270,Single
31054,20003097,Multiple
31055,20004065,Single
31056,20004071,Single
31057,20004082,Single
31058,20003176,Single
31059,20002220,Multiple
31060,20001058,Single
31061,20001257,Multiple
31062,20005039,Single
31063,20001142,Multiple
31064,20001084,Single
31065,20005130,Single
31066,20002122,Single
31067,20003129,Single
31068,20005161,Single
31069,20002367,Multiple
31070,20004094,Multiple
31071,20003104,Single
31072,20001165,Multiple
31073,20007022,Multiple
31074,20004089,Multiple
31075,20003218,Multiple
31076,20004104,Multiple
31077,20002167,Single
31078,20001418,Single
31079,20002109,Single
31080,20002042,Single
31081,20001177,Single
31082,20003132,Single
31083,20001347,Single
31084,20002134,Multiple
31085,20002244,Single
31086,20002215,Multiple
31087,20006027,Multiple
31088,20002032,Single
31089,20002214,Multiple
31090,20002067,Single
31091,20005160,Single
31092,20002208,Multiple
31093,20004029,Single
31094,20002242,Single
31095,20008007,Single
31096,20007020,Single
31097,20001487,Multiple
31098,20002107,Multiple
31099,20001101,Multiple
31100,20002366,Multiple
31101,20002295,Single
31102,20003090,Multiple
31103,20001001,Multiple
31104,20002286,Multiple
31105,20003125,Single
31106,20002054,Single
31107,20003050,Multiple
31108,20003185,Multiple
31109,20002363,Single
31110,20002094,Single
31111,20001064,Single
31112,20002147,Multiple
31113,20002284,Single
31114,20006022,Single
31115,20002193,Single
31116,20001261,Single
31117,20005049,Single
31118,20005058,Single
31119,20007042,Single
31120,20002194,Single
31121,20005150,Multiple
31122,20002204,Single
31123,20002254,Single
31124,20003004,Single
31125,20004062,Single
31126,20002339,Multiple
31127,20004017,Single
31128,20002283,Multiple
31129,20005073,Single
31130,20001519,Multiple
31131,20001127,Single
31132,20002228,Single
31133,20003189,Multiple
31134,20002334,Single
31135,20003063,Single
31136,20004139,Multiple
31137,20001213,Multiple
31138,20001379,Single
31139,20003271,Multiple
31140,20002031,Single
31141,20002217,Single
31142,20007040,Single
31143,20001537,Multiple
31144,20003172,Single
31145,20003151,Multiple
31146,20005017,Single
31147,20005158,Multiple
31148,20001351,Multiple
31149,20003240,Single
31150,20004150,Single
31151,20005103,Single
31152,20001054,Multiple
31153,20001517,Single
31154,20001464,Multiple
31155,20003229,Single
31156,20001359,Single
31157,20001229,Single
31158,20002023,Single
31159,20002154,Single
31160,20003248,Single
31161,20002019,Multiple
31162,20003211,Multiple
31163,20001469,Multiple
31164,20005032,Multiple
31165,20005144,Multiple
31166,20001477,Single
31167,20003052,Single
31168,20002166,Multiple
31169,20001427,Multiple
31170,20002314,Multiple
31171,20001340,Single
31172,20003145,Multiple
31173,20001129,Multiple
31174,20005182,Single
31175,20004026,Multiple
31176,20004091,Multiple
31177,20001243,Multiple
31178,20004024,Multiple
31179,20002293,Single
31180,20003208,Multiple
31181,20002341,Multiple
31182,20001069,Single
31183,20001086,Single
31184,20002086,Multiple
31185,20001391,Single
31186,20001262,Multiple
31187,20001499,Multiple
31188,20003267,Multiple
31189,20003128,Single
31190,20002212,Single
31191,20002304,Multiple
31192,20005109,Multiple
31193,20001319,Single
31194,20001472,Multiple
31195,20001110,Multiple
31196,20001430,Multiple
31197,20001234,Single
31198,20001362,Single
31199,20004004,Single
31200,20002007,Multiple
31201,20003155,Multiple
31202,20001246,Multiple
31203,20005012,Multiple
31204,20002189,Multiple
31205,20001155,Multiple
31206,20001196,Single
31207,20003169,Single
31208,20001027,Multiple
31209,20007035,Single
31210,20007032,Single
31211,20001365,Multiple
31212,20006007,Single
31213,20002255,Multiple
31214,20001159,Multiple
31215,20001330,Single
31216,20005153,Single
31217,20001204,Multiple
31218,20001446,Single
31219,20005025,Single
31220,20001509,Single
31221,20002021,Single
31222,20003027,Multiple
31223,20003148,Single
31224,20002150,Multiple
31225,20002051,Single
31226,20002311,Single
31227,20001541,Multiple
31228,20002346,Multiple
31229,20001309,Single
31230,20002096,Multiple
31231,20001139,Multiple
31232,20001492,Single
31233,20001109,Multiple
31234,20001508,Multiple
31235,20002265,Multiple
31236,20001091,Multiple
31237,20005159,Multiple
31238,20004135,Single
31239,20003254,Single
31240,20002058,Single
31241,20006017,Single
31242,20004031,Single
31243,20001496,Single
31244,20002221,Multiple
31245,20001459,Multiple
31246,20001254,Single
31247,20001215,Single
31248,20005003,Single
31249,20001368,Single
31250,20001444,Multiple
31251,20001387,Single
31252,20002124,Single
31253,20004133,Single
31254,20001287,Multiple
31255,20001331,Single
31256,20002123,Multiple
31257,20002029,Multiple
31258,20006029,Single
31259,20002163,Multiple
31260,20002181,Single
31261,20003076,Single
31262,20001534,Single
31263,20008014,Single
31264,20005083,Single
31265,20001461,Multiple
31266,20003149,Multiple
31267,20002149,Multiple
31268,20005096,Multiple
31269,20001529,Multiple
31270,20003181,Multiple
31271,20002129,Multiple
31272,20005002,Single
31273,20003077,Single
31274,20001451,Single
31275,20005178,Single
31276,20001012,Single
31277,20004025,Multiple
31278,20003200,Multiple
31279,20001400,Multiple
31280,20002064,Multiple
31281,20001019,Multiple
31282,20001194,Multiple
31283,20006023,Multiple
31284,20004132,Multiple
31285,20002280,Multiple
31286,20003243,Multiple
31287,20001259,Single
31288,20006012,Single
31289,20001375,Multiple
31290,20002001,Single
31291,20003234,Single
31292,20005075,Single
31293,20003115,Single
31294,20001526,Multiple
31295,20001231,Multiple
31296,20002138,Multiple
31297,20002175,Single
31298,20003061,Multiple
31299,20001223,Multiple
31300,20001317,Multiple
31301,20002331,Single
31302,20003193,Multiple
31303,20003219,Multiple
31304,20001419,Single
31305,20001350,Single
31306,20001024,Single
31307,20007014,Single
31308,20005134,Single
31309,20001442,Multiple
31310,20005016,Single
31311,20004055,Single
31312,20003014,Multiple
31313,20001491,Multiple
31314,20005031,Single
31315,20002292,Single
31316,20003105,Multiple
31317,20004032,Multiple
31318,20004108,Multiple
31319,20005061,Multiple
31320,20003224,Single
31321,20001094,Multiple
31322,20002073,Multiple
31323,20005131,Single
31324,20003093,Multiple
31325,20002024,Single
31326,20005113,Single
31327,20002201,Single
31328,20006028,Single
31329,20002182,Single
31330,20001357,Single
31331,20005054,Single
31332,20003180,Single
31333,20003137,Single
31334,20007046,Multiple
31335,20007009,Single
31336,20002335,Single
31337,20002020,Single
31338,20001300,Multiple
31339,20006013,Multiple
31340,20002239,Single
31341,20003166,Single
31342,20005048,Multiple
31343,20002345,Multiple
31344,20004129,Single
31345,20003121,Single
31346,20005035,Multiple
31347,20002119,Single
31348,20005128,Single
31349,20001255,Single
31350,20002013,Single
31351,20004116,Single
31352,20001145,Single
31353,20002140,Single
31354,20001306,Multiple
31355,20003058,Multiple
31356,20003065,Multiple
31357,20003019,Single
31358,20001080,Multiple
31359,20001510,Multiple
31360,20003210,Multiple
31361,20001075,Multiple
31362,20002115,Single
31363,20003175,Single
31364,20004054,Multiple
31365,20001192,Multiple
31366,20001269,Single
31367,20003174,Single
31368,20003126,Multiple
31369,20003062,Single
31370,20004114,Single
31371,20003244,Single
31372,20001057,Single
31373,20001479,Single
31374,20002164,Single
31375,20001185,Single
31376,20002071,Multiple
31377,20006011,Multiple
31378,20001471,Multiple
31379,20002183,Multiple
31380,20003037,Multiple
31381,20001334,Single
31382,20001374,Multiple
31383,20005050,Single
31384,20001028,Single
31385,20001039,Multiple
31386,20002101,Single
31387,20002344,Single
31388,20001536,Single
31389,20003154,Multiple
31390,20001296,Multiple
31391,20003261,Multiple
31392,20005124,Single
31393,20001093,Multiple
31394,20001136,Multiple
31395,20002368,Multiple
31396,20001270,Multiple
31397,20002224,Single
31398,20002145,Multiple
31399,20001132,Single
31400,20001087,Multiple
